x,y,subject,stage
-34.928,29.267,SC4701,N3
-34.117,30.6,SC4701,N3
-37.156,33.111,SC4701,N3
-36.249,33.159,SC4701,N3
-36.816,31.452,SC4701,N3
-35.475,30.806,SC4701,N3
-36.907,30.754,SC4701,N3
-35.619,29.209,SC4701,N3
-34.814,31.074,SC4701,N3
-37.102,28.851,SC4701,N3
-36.394,33.505,SC4701,N3
-36.588,30.588,SC4701,N3
-36.283,33.746,SC4701,N3
-36.359,33.342,SC4701,N3
-35.583,31.252,SC4701,N3
-35.225,29.346,SC4701,N3
-36.661,31.935,SC4701,N3
-36.501,33.269,SC4701,N3
-35.437,31.656,SC4701,N3
-37.218,31.839,SC4701,N3
-33.965,30.403,SC4701,N3
-37.826,30.341,SC4701,N3
-46.493,26.841,SC4701,REM
-47.474,28.111,SC4701,REM
-46.923,24.58,SC4701,REM
-48.309,24.267,SC4701,REM
-44.661,26.591,SC4701,REM
-47.607,24.248,SC4701,REM
-46.731,26.394,SC4701,REM
-48.713,26.117,SC4701,REM
-47.155,28.026,SC4701,REM
-47.606,24.638,SC4701,REM
-48.127,23.576,SC4701,REM
-47.179,25.408,SC4701,REM
-49.186,27.735,SC4701,REM
-48.244,26.674,SC4701,REM
-46.624,29.146,SC4701,REM
-47.466,25.343,SC4701,REM
-47.223,25.123,SC4701,REM
-47.144,27.984,SC4701,REM
-47.229,28.766,SC4701,REM
-45.912,27.486,SC4701,REM
-48.63,22.926,SC4701,REM
-46.133,26.581,SC4701,REM
-48.262,23.884,SC4701,REM
-48.55,23.853,SC4701,REM
-48.045,24.709,SC4701,REM
-48.7,27.138,SC4701,REM
-47.141,24.454,SC4701,REM
-47.51,25.61,SC4701,REM
-47.057,25.908,SC4701,REM
-48.53,22.952,SC4701,REM
-46.785,26.847,SC4701,REM
-49.014,25.933,SC4701,REM
-49.062,25.27,SC4701,REM
-47.651,28.021,SC4701,REM
-49.401,23.704,SC4701,REM
-48.189,23.897,SC4701,REM
-47.291,28.684,SC4701,REM
-48.198,27.207,SC4701,REM
-46.851,25.184,SC4701,REM
-47.465,24.673,SC4701,REM
10.797,-9.431,SC4711,W
9.779,-6.523,SC4711,W
11.424,-8.891,SC4711,W
10.374,-10.027,SC4711,W
10.26,-10.179,SC4711,W
9.325,-6.176,SC4711,W
10.341,-10.558,SC4711,W
9.066,-7.614,SC4711,W
9.672,-6.5,SC4711,W
-75.515,10.785,SC4711,W
10.528,-9.72,SC4711,W
9.481,-5.46,SC4711,W
9.602,-10.171,SC4711,W
10.871,-9.799,SC4711,W
9.125,-6.293,SC4711,W
-75.378,10.645,SC4711,W
10.948,-8.823,SC4711,W
15.275,-7.605,SC4711,W
10.667,-10.157,SC4711,W
11.016,-9.092,SC4711,W
15.281,-7.602,SC4711,W
11.301,-9.819,SC4711,W
-74.351,11.184,SC4711,W
15.283,-7.599,SC4711,W
9.914,-9.294,SC4711,W
10.717,-8.683,SC4711,W
9.325,-6.187,SC4711,W
11.23,-9.13,SC4711,W
9.38,-10.54,SC4711,W
10.469,-10.087,SC4711,W
9.336,-10.663,SC4711,W
9.03,-8.386,SC4711,W
10.878,-9.271,SC4711,W
10.233,-7.24,SC4711,W
10.503,-8.425,SC4711,W
11.516,-8.679,SC4711,W
10.485,-7.656,SC4711,W
15.28,-7.606,SC4711,W
9.242,-6.353,SC4711,W
8.799,-7.27,SC4711,W
-78.134,18.167,SC4711,N1
-76.257,10.67,SC4711,N1
-74.986,20.566,SC4711,N1
-77.025,11.114,SC4711,N1
-76.523,14.338,SC4711,N1
-76.659,11.5,SC4711,N1
-76.824,11.462,SC4711,N1
-74.222,12.353,SC4711,N1
-76.731,19.097,SC4711,N1
-76.551,13.797,SC4711,N1
-76.334,12.274,SC4711,N1
-76.977,14.128,SC4711,N1
-77.642,16.907,SC4711,N1
-75.445,16.774,SC4711,N1
-76.33,21.05,SC4711,N1
-74.449,12.533,SC4711,N1
-76.799,14.851,SC4711,N1
-76.317,12.719,SC4711,N1
-76.691,11.325,SC4711,N1
-74.43,20.984,SC4711,N1
-77.495,15.957,SC4711,N1
-75.935,10.788,SC4711,N1
-74.86,17.319,SC4711,N1
-76.124,10.859,SC4711,N1
-76.663,20.104,SC4711,N1
-74.717,11.752,SC4711,N1
-74.848,11.879,SC4711,N1
-75.531,17.527,SC4711,N1
-74.652,17.711,SC4711,N1
-75.989,11.371,SC4711,N1
-75.922,10.119,SC4711,N1
-76.035,13.736,SC4711,N1
-76.521,10.863,SC4711,N1
-75.547,17.782,SC4711,N1
-75.162,11.469,SC4711,N1
-76.012,11.793,SC4711,N1
-75.283,12.214,SC4711,N1
-74.235,11.776,SC4711,N1
-77.691,18.199,SC4711,N1
-74.418,11.58,SC4711,N1
-75.509,20.652,SC4711,N2
-74.6,20.001,SC4711,N2
-75.846,18.137,SC4711,N2
-76.952,20.424,SC4711,N2
-74.947,21.355,SC4711,N2
-74.415,17.041,SC4711,N2
-73.339,18.129,SC4711,N2
-74.439,20.544,SC4711,N2
-75.434,20.441,SC4711,N2
-74.167,20.426,SC4711,N2
-75.781,20.282,SC4711,N2
-73.436,21.92,SC4711,N2
-75.104,20.306,SC4711,N2
-73.352,18.248,SC4711,N2
-75.158,21.147,SC4711,N2
-74.358,16.674,SC4711,N2
-75.63,17.983,SC4711,N2
-76.435,21.13,SC4711,N2
-75.446,20.587,SC4711,N2
-75.011,21.179,SC4711,N2
-76.14,17.74,SC4711,N2
-75.639,17.943,SC4711,N2
-76.662,14.201,SC4711,N2
-76.526,19.667,SC4711,N2
-74.013,21.964,SC4711,N2
-75.743,19.352,SC4711,N2
-74.186,21.672,SC4711,N2
-73.474,21.072,SC4711,N2
-73.802,22.426,SC4711,N2
-74.354,22.164,SC4711,N2
-73.985,21.717,SC4711,N2
-74.914,22.231,SC4711,N2
-73.093,21.154,SC4711,N2
-76.281,20.368,SC4711,N2
-76.255,21.67,SC4711,N2
-75.661,22.273,SC4711,N2
-75.478,19.029,SC4711,N2
-76.274,21.377,SC4711,N2
-77.745,20.197,SC4711,N2
-75.561,21.261,SC4711,N2
-74.886,21.975,SC4711,N3
-74.171,22.485,SC4711,N3
-74.241,22.546,SC4711,N3
-73.169,18.226,SC4711,N3
-81.166,16.98,SC4711,REM
-80.713,18.355,SC4711,REM
-75.87,13.346,SC4711,REM
-80.55,16.19,SC4711,REM
-81.454,17.546,SC4711,REM
-80.114,17.532,SC4711,REM
-78.579,17.215,SC4711,REM
-79.058,17.8,SC4711,REM
-81.139,17.731,SC4711,REM
-80.188,15.997,SC4711,REM
-78.059,15.556,SC4711,REM
-77.65,15.14,SC4711,REM
-75.592,13.753,SC4711,REM
-79.672,17.449,SC4711,REM
-80.531,17.312,SC4711,REM
-80.435,17.408,SC4711,REM
-80.185,16.949,SC4711,REM
-75.784,16.595,SC4711,REM
-81.718,17.97,SC4711,REM
-80.633,17.966,SC4711,REM
-79.13,17.908,SC4711,REM
-79.949,15.904,SC4711,REM
-76.326,14.224,SC4711,REM
-76.121,14.028,SC4711,REM
-75.815,14.077,SC4711,REM
-76.466,13.765,SC4711,REM
-78.738,17.436,SC4711,REM
-81.131,17.089,SC4711,REM
-80.811,15.516,SC4711,REM
-80.955,17.185,SC4711,REM
-80.866,17.051,SC4711,REM
-80.212,17.366,SC4711,REM
-79.711,16.339,SC4711,REM
-74.453,19.261,SC4711,REM
-80.842,17.955,SC4711,REM
-80.779,15.697,SC4711,REM
-81.379,17.022,SC4711,REM
-79.781,17.178,SC4711,REM
-80.529,17.036,SC4711,REM
-80.262,17.911,SC4711,REM
1.745,20.842,SC4731,W
-44.88,-26.408,SC4731,W
-35.877,-16.546,SC4731,W
1.53,19.986,SC4731,W
1.456,19.904,SC4731,W
-33.517,-21.897,SC4731,W
-44.37,-26.216,SC4731,W
-32.516,-20.587,SC4731,W
-32.287,-20.612,SC4731,W
-35.28,-17.014,SC4731,W
1.848,19.84,SC4731,W
1.731,19.951,SC4731,W
-44.666,-25.933,SC4731,W
-35.849,-16.493,SC4731,W
1.753,20.507,SC4731,W
1.412,20.241,SC4731,W
-36.578,-17.467,SC4731,W
-45.45,-26.372,SC4731,W
2.011,19.368,SC4731,W
-34.172,-17.271,SC4731,W
-32.002,-20.292,SC4731,W
-31.413,-17.835,SC4731,W
-44.593,-26.099,SC4731,W
-32.288,-20.504,SC4731,W
-31.294,-21.03,SC4731,W
-32.89,-20.995,SC4731,W
-45.739,-27.023,SC4731,W
1.746,20.551,SC4731,W
-31.572,-18.279,SC4731,W
-43.126,-27.11,SC4731,W
-18.482,-9.836,SC4731,W
1.784,19.904,SC4731,W
-32.611,-66.407,SC4731,W
-32.708,-20.855,SC4731,W
-44.883,-25.629,SC4731,W
-34.21,-17.207,SC4731,W
-29.748,-21.967,SC4731,W
-31.808,-20.338,SC4731,W
-45.176,-25.591,SC4731,W
-44.833,-26.462,SC4731,W
-48.755,-24.499,SC4731,N1
-50.177,-25.013,SC4731,N1
-49.419,-25.008,SC4731,N1
-57.808,-19.413,SC4731,N1
-50.323,-25.519,SC4731,N1
-49.786,-25.147,SC4731,N1
-55.877,-16.728,SC4731,N1
-46.662,-26.021,SC4731,N1
-47.779,-26.544,SC4731,N1
-49.91,-25.382,SC4731,N1
-47.416,-25.628,SC4731,N1
-54.831,-19.81,SC4731,N1
-49.914,-24.417,SC4731,N1
-59.303,-19.184,SC4731,N1
-49.891,-24.593,SC4731,N1
-48.13,-26.133,SC4731,N1
-54.864,-18.289,SC4731,N1
-49.861,-25.572,SC4731,N1
-50.541,-25.825,SC4731,N1
-59.163,-16.663,SC4731,N1
-47.327,-24.399,SC4731,N1
-57.213,-16.253,SC4731,N1
-50.405,-24.847,SC4731,N1
-58.941,-20.153,SC4731,N1
-47.167,-23.939,SC4731,N1
-47.753,-23.796,SC4731,N1
-53.864,-18.175,SC4731,N1
-57.826,-19.496,SC4731,N1
-47.823,-23.918,SC4731,N1
-55.563,-20.955,SC4731,N1
-56.501,-19.164,SC4731,N1
-45.841,-27.009,SC4731,N1
-46.176,-25.524,SC4731,N1
-54.95,-14.616,SC4731,N1
-45.838,-26.257,SC4731,N1
-47.836,-26.043,SC4731,N1
-48.454,-26.616,SC4731,N1
-46.267,-25.704,SC4731,N1
-56.824,-20.15,SC4731,N1
-50.568,-25.817,SC4731,N1
-57.685,-18.184,SC4731,N2
-58.529,-19.395,SC4731,N2
-58.547,-14.952,SC4731,N2
-48.726,-25.324,SC4731,N2
-55.533,-20.744,SC4731,N2
-54.488,-19.766,SC4731,N2
-57.813,-20.044,SC4731,N2
-58.435,-18.465,SC4731,N2
-54.581,-19.376,SC4731,N2
-53.575,-18.524,SC4731,N2
-59.732,-19.308,SC4731,N2
-59.568,-14.785,SC4731,N2
-57.628,-20.154,SC4731,N2
-56.776,-21.272,SC4731,N2
-58.352,-20.564,SC4731,N2
-58.264,-18.621,SC4731,N2
-56.734,-19.721,SC4731,N2
-57.902,-21.145,SC4731,N2
-59.134,-14.939,SC4731,N2
-46.315,-17.081,SC4731,N2
-32.619,-66.408,SC4731,N2
-57.149,-16.881,SC4731,N2
-56.049,-14.713,SC4731,N2
-57.284,-18.33,SC4731,N2
-58.702,-20.21,SC4731,N2
-52.384,-20.08,SC4731,N2
-58.634,-19.601,SC4731,N2
-56.893,-21.088,SC4731,N2
-57.339,-18.391,SC4731,N2
-32.612,-66.41,SC4731,N2
-57.916,-15.212,SC4731,N2
-56.219,-14.941,SC4731,N2
-56.763,-20.26,SC4731,N2
-57.226,-20.992,SC4731,N2
-56.782,-20.912,SC4731,N2
-54.514,-19.075,SC4731,N2
-58.417,-20.898,SC4731,N2
-56.514,-16.98,SC4731,N2
-58.574,-20.716,SC4731,N2
-58.679,-20.777,SC4731,N2
-57.218,-16.26,SC4731,REM
-48.544,-25.67,SC4731,REM
-55.296,-14.611,SC4731,REM
-58.025,-14.996,SC4731,REM
-58.252,-16.085,SC4731,REM
-56.948,-16.428,SC4731,REM
-57.304,-17.946,SC4731,REM
-56.129,-20.725,SC4731,REM
-57.52,-15.348,SC4731,REM
-57.756,-14.472,SC4731,REM
-56.256,-15.196,SC4731,REM
-60.264,-13.308,SC4731,REM
-56.788,-15.317,SC4731,REM
-55.955,-13.905,SC4731,REM
-59.958,-14.648,SC4731,REM
-59.138,-16.338,SC4731,REM
-59.856,-13.933,SC4731,REM
-59.749,-14.41,SC4731,REM
-56.887,-15.958,SC4731,REM
-59.438,-15.311,SC4731,REM
-56.651,-16.627,SC4731,REM
-59.769,-13.952,SC4731,REM
-56.988,-15.332,SC4731,REM
-56.286,-15.411,SC4731,REM
-56.589,-16.803,SC4731,REM
-60.363,-13.373,SC4731,REM
-59.742,-15.158,SC4731,REM
-60.273,-13.21,SC4731,REM
-56.929,-14.776,SC4731,REM
-47.188,-25.887,SC4731,REM
-59.568,-14.568,SC4731,REM
-59.926,-14.536,SC4731,REM
-55.189,-15.56,SC4731,REM
-54.929,-18.203,SC4731,REM
-57.184,-16.176,SC4731,REM
-58.042,-15.033,SC4731,REM
-59.063,-15.211,SC4731,REM
-55.736,-18.515,SC4731,REM
-57.266,-14.258,SC4731,REM
-55.744,-15.698,SC4731,REM
